Rank,Rider,Club Name,Points,RiderID,ClubID,Region,Year,Sex,Cat,Page
52,James Walker,DMW - BRIDGTOWN,6,28935,7590,West Midlands,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=28935&year=2017&d=4
55,Chris Booth,Uttoxeter Cycling Club,5,327941,6737,West Midlands,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=327941&year=2017&d=4
55,Kieran Frend,,5,16863,,West Midlands,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=16863&year=2017&d=4
55,Luke Hardman,Chateau Impney ,5,212761,8037,West Midlands,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=212761&year=2017&d=4
55,William Lewis,Team Vision Innovative Leisure,5,248476,6750,West Midlands,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=248476&year=2017&d=4
55,Gary Price,Dynamic Rides CC,5,232411,7567,West Midlands,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=232411&year=2017&d=4
60,Simon Bradeley,Pro Vision Race Team,4,38421,7957,West Midlands,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=38421&year=2017&d=4
60,Mark Crawley,,4,538124,,West Midlands,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=538124&year=2017&d=4
60,David Scott,Rhino Velo Race Team,4,371104,7619,West Midlands,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=371104&year=2017&d=4
63,Christian Aucote,Rivet Racing,3,4840,7864,West Midlands,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=4840&year=2017&d=4
63,Dan Cox,C2 Racing,3,207214,7928,West Midlands,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=207214&year=2017&d=4
63,Daren Glaze,Stourbridge Velo,3,129885,3471,West Midlands,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=129885&year=2017&d=4
63,Ben Pinches,Wolverhampton Whls,3,386378,1628,West Midlands,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=386378&year=2017&d=4
67,Thomas Kirk,Morvelo Basso RT ,2,41071,7494,West Midlands,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=41071&year=2017&d=4
67,David Mixell,Ely Race Club,2,131952,7856,West Midlands,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=131952&year=2017&d=4
1,Ed Porteus,Wellingborough Cycles Race Team,182,267249,7582,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=267249&year=2017&d=4
2,Arlen Vartazarian,Regents Park Rouleurs,171,178369,4642,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=178369&year=2017&d=4
3,James Ambrose-Parish,Cycle Team OnForm ,168,31051,7865,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=31051&year=2017&d=4
4,Tom Elwood,CC London,146,234071,6341,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=234071&year=2017&d=4
5,Neil Phillips,Kibosh ,142,231820,7607,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=231820&year=2017&d=4
6,Gary Freeman,Fast Test Racing Team,122,493584,6437,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=493584&year=2017&d=4
7,Fabian Horrocks,Team Vision Innovative Leisure,112,331761,6750,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=331761&year=2017&d=4
8,Harley Matthews,DAP Cycling Club,107,196304,7840,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=196304&year=2017&d=4
9,Theo Modell,Team Corley Cycles,106,137359,6106,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=137359&year=2017&d=4
10,Michael Parry,Verulam - reallymoving.com,94,15544,7909,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=15544&year=2017&d=4
11,Gabriel Fowden,Lee Valley Youth Cycling Club,93,319210,810,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=319210&year=2017&d=4
11,Mark Richards,Velo Club Baracchi,93,487142,3482,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=487142&year=2017&d=4
13,Morris Bacon,Strada-Sport,88,350500,4912,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=350500&year=2017&d=4
14,Sam Toy,Velo Schils - Interbike RT,87,239601,2265,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=239601&year=2017&d=4
15,David Mitchinson,Contour Cycles Racing Team,83,22453,7929,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=22453&year=2017&d=4
16,Josh Rock,Finchley Racing Team,82,385674,451,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=385674&year=2017&d=4
17,Clay Davies,Verulam - reallymoving.com,80,408770,7909,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=408770&year=2017&d=4
18,Charlie Wright,Strada-Sport,76,397594,4912,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=397594&year=2017&d=4
19,James Hedley-Smith,Verulam - reallymoving.com,73,137431,7909,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=137431&year=2017&d=4
20,Matthew Clements,Catford CC Equipe/Banks,68,107356,1567,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=107356&year=2017&d=4
21,William Raymond,VC Londres,67,107129,1390,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=107129&year=2017&d=4
22,Ross Fawcett,Pedal Power Cycles Ipswich,65,186393,7521,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=186393&year=2017&d=4
23,Zak Coleman,Strada-Sport,63,41077,4912,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=41077&year=2017&d=4
24,Joshua Aiken,Pedal Power Cycles Ipswich,62,344077,7521,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=344077&year=2017&d=4
24,Jamie Wimborne,Watford Velo Sport,62,325140,712,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=325140&year=2017&d=4
26,James McKay,TBW Bottecchia Wigmore RT,61,170214,6566,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=170214&year=2017&d=4
27,Liam Manser,Pedal Power Cycles Ipswich,59,188708,7521,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=188708&year=2017&d=4
28,Dominique Gabellini,Rapha Cycling Club,57,9591,2858,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=9591&year=2017&d=4
29,Colin Ward,Essex Roads CC,56,105961,1248,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=105961&year=2017&d=4
30,Ken Roesner,Lichfield City CC,54,40827,3332,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=40827&year=2017&d=4
31,Benedict Thompson,CC London,52,251788,6341,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=251788&year=2017&d=4
32,Colin Bailey,North Road CC,50,62179,1298,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=62179&year=2017&d=4
32,Mitchell Powell,Team Terminator,50,16186,122,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=16186&year=2017&d=4
34,Matthew Shepherd,Lee Valley Youth Cycling Club,49,197665,810,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=197665&year=2017&d=4
35,Jonas Rooze,CC London,46,282242,6341,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=282242&year=2017&d=4
36,Chris Burns,TMG Horizon Cycling Team,45,47978,2340,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=47978&year=2017&d=4
36,Vincent Christan,East London Velo,45,272773,918,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=272773&year=2017&d=4
36,Dale Johnston,VC Norwich,45,138021,3596,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=138021&year=2017&d=4
36,Timothy Torrie,HMT with JLT Condor,45,172866,7108,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=172866&year=2017&d=4
40,Thomas Beasley,East London Velo,43,183547,918,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=183547&year=2017&d=4
40,Martin Smith,London Phoenix CC,43,440458,3676,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=440458&year=2017&d=4
42,Christopher Thomas,East London Velo,42,201228,918,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=201228&year=2017&d=4
43,Kieran Jarvis,Cycle Team OnForm ,41,262111,7865,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=262111&year=2017&d=4
44,Justin McKie,Regents Park Rouleurs,40,288585,4642,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=288585&year=2017&d=4
45,Robert Valdes,Islington Cycling Club,39,303906,2040,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=303906&year=2017&d=4
46,Greg Moss,Dulwich Paragon CC,38,10851,1710,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=10851&year=2017&d=4
47,Laurence Lisher,Green Arrow CRT,37,242234,1964,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=242234&year=2017&d=4
48,Sam Humpheson,Look Mum No Hands!,36,69688,2549,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=69688&year=2017&d=4
48,Paul McGrath,Verulam - reallymoving.com,36,227266,7909,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=227266&year=2017&d=4
48,Malcolm Smith,Peterborough Cycling Club,36,71513,2146,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=71513&year=2017&d=4
51,Frank Rawlins,North Road CC,35,25958,1298,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=25958&year=2017&d=4
52,Adam Parkes,RMNC,34,255774,7972,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=255774&year=2017&d=4
53,Mike Smith,Rapha Cycling Club,33,26492,2858,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=26492&year=2017&d=4
53,Wayne Tunnah,St Neots CC,33,269065,944,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=269065&year=2017&d=4
55,Mark Smith,Pro Cycle Hire UK Racing Team,32,49775,4212,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=49775&year=2017&d=4
56,Graeme Garner,Essex Roads CC,31,262473,1248,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=262473&year=2017&d=4
57,John Watson,Hitchin Nomads CC,30,315114,564,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=315114&year=2017&d=4
58,Harold Bradbury,Cambridge University CC,29,453460,3063,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=453460&year=2017&d=4
58,David Warwick,Orwell Velo,29,58930,7338,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=58930&year=2017&d=4
60,Mark Barningham,ViCiOUS VELO,28,52671,4142,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=52671&year=2017&d=4
60,Trevor Ormes,Rapha Cycling Club,28,36718,2858,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=36718&year=2017&d=4
62,Tom Rowson,Velo Schils - Interbike RT,27,312567,2265,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=312567&year=2017&d=4
63,Samuel Allen,Lee Valley Youth Cycling Club,25,313455,810,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=313455&year=2017&d=4
63,Daniel Drewery,Fast Test Racing Team,25,356883,6437,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=356883&year=2017&d=4
65,Jack Burgin,St Ives CC,24,239387,2701,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=239387&year=2017&d=4
65,Robert Cheng,Mono CC,24,557444,6762,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=557444&year=2017&d=4
65,Lyster Romero,TBW Bottecchia Wigmore RT,24,251343,6566,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=251343&year=2017&d=4
68,Liam Gentry,Velo Club Baracchi,23,16096,3482,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=16096&year=2017&d=4
69,Darren Rutterford,,22,67024,,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=67024&year=2017&d=4
70,James Dent,St Neots CC,21,529432,944,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=529432&year=2017&d=4
70,Samuel Woodfield,Peterborough Cycling Club,21,528956,2146,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=528956&year=2017&d=4
72,Henry Farrell,Hosté TAAP Storck,19,133079,7583,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=133079&year=2017&d=4
72,Jack Hardwicke,Strada-Sport,19,74549,4912,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=74549&year=2017&d=4
74,Matthew Carter,Velo Schils - Interbike RT,15,103678,2265,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=103678&year=2017&d=4
74,Ian Franklin,Pro Cycle Hire UK Racing Team,15,11004,4212,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=11004&year=2017&d=4
74,Michael Krukov,Lea Valley CC,15,646932,1376,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=646932&year=2017&d=4
74,Paul Saunders,API-Metrow/Bodyby JR,15,182231,1730,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=182231&year=2017&d=4
78,Georg Mew Jensen,HMT with JLT Condor,14,100947,7108,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=100947&year=2017&d=4
78,Tom Stokes,Fenland Clarion CC,14,387038,2272,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=387038&year=2017&d=4
78,Andrew Tiller,Glendene CC,14,302435,1433,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=302435&year=2017&d=4
81,Matthew Anderson,API-Metrow/Bodyby JR,13,101955,1730,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=101955&year=2017&d=4
81,Andrew Kerr,Glendene CC,13,74413,1433,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=74413&year=2017&d=4
83,Frank Moore,Cycling Club Hackney,12,103842,2718,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=103842&year=2017&d=4
83,Liam Nicol,RMNC,12,552257,7972,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=552257&year=2017&d=4
83,Paul Roberts,Lea Valley CC,12,12953,1376,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=12953&year=2017&d=4
83,Tom Stead,St Neots CC,12,177621,944,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=177621&year=2017&d=4
87,Nigel Stephens,Team Terminator,11,74665,122,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=74665&year=2017&d=4
88,Nicholas Esser,Velo Club Baracchi,10,59974,3482,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=59974&year=2017&d=4
88,Kristian Woolf,VC Equipe - Flix,10,100291,7221,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=100291&year=2017&d=4
90,Michael Auger,API-Metrow/Bodyby JR,9,28613,1730,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=28613&year=2017&d=4
90,Mick Bath,API-Metrow/Bodyby JR,9,137935,1730,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=137935&year=2017&d=4
90,Mario Baumgartner,Cycling Club Hackney,9,352139,2718,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=352139&year=2017&d=4
90,Logan de Monchaux-Irons,Cycling Club Hackney,9,107221,2718,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=107221&year=2017&d=4
90,Ben Selfe,Lee Valley Youth Cycling Club,9,225621,810,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=225621&year=2017&d=4
90,Antonius Wubben,,9,130442,,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=130442&year=2017&d=4
96,Hector Corey,Catford CC Equipe/Banks,8,267502,1567,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=267502&year=2017&d=4
96,Louis Modell,Hennebont Cyclisme,8,128330,3656,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=128330&year=2017&d=4
98,Will Beresford,London Phoenix CC,7,6227,3676,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=6227&year=2017&d=4
98,Matthew Butt,Team ASL ,7,103890,6199,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=103890&year=2017&d=4
98,Matthew Day,TPH Racing,7,193895,7835,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=193895&year=2017&d=4
98,Toby Miles,Finchley Racing Team,7,235348,451,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=235348&year=2017&d=4
98,Lewis Pendle,VC Norwich,7,51557,3596,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=51557&year=2017&d=4
98,Marcel Six,Verulam - reallymoving.com,7,65678,7909,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=65678&year=2017&d=4
104,Adam Colvin,Army Cycling Race Team (ACRT),6,416922,2885,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=416922&year=2017&d=4
104,Matthew Garfield,Peterborough Cycling Club,6,27651,2146,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=27651&year=2017&d=4
104,Spencer Laborde,Iceni Velo,6,124767,2413,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=124767&year=2017&d=4
107,Adam Colbert,Ipswich Bicycle Club,5,255567,2303,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=255567&year=2017&d=4
107,James Madgwick,Bloodwise QSW ,5,18459,7305,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=18459&year=2017&d=4
107,Gregory Smith,Finsbury Park CC,5,277764,1261,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=277764&year=2017&d=4
110,Thomas Barningham,ViCiOUS VELO,4,45360,4142,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=45360&year=2017&d=4
110,Wayne Crombie,East London Velo,4,46847,918,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=46847&year=2017&d=4
110,Adam Robertson,Contour Cycles Racing Team,4,302195,7929,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=302195&year=2017&d=4
113,Dexter Fox,Army Cycling Race Team (ACRT),3,563968,2885,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=563968&year=2017&d=4
113,Mark Harris,Pro Cycle Hire UK Racing Team,3,36484,4212,Eastern,2017,Male,2nd,https://www.britishcycling.org.uk/points?person_id=36484&year=2017&d=4
