Rank,Rider,Club Name,Points,RiderID,ClubID,Region,Year,Sex,Cat,Page
233,Sean Kilroy,Cambridge CC,1,36466,2516,Eastern,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=36466&year=2016&d=4
233,Jaroslaw Kobylinski,Ipswich Bicycle Club,1,137696,2303,Eastern,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=137696&year=2016&d=4
233,Tom Lawrence,VC Norwich,1,262590,3596,Eastern,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=262590&year=2016&d=4
233,Andrew Lovelock,Velo Schils - Interbike RT,1,408636,2265,Eastern,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=408636&year=2016&d=4
233,Nicholas Palmer,Rapha Cycling Club,1,333026,2858,Eastern,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=333026&year=2016&d=4
233,Paul Radley,Colchester Rovers CC,1,349797,1699,Eastern,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=349797&year=2016&d=4
233,Andrew Sanders,MG Cycling Team ,1,55953,7617,Eastern,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=55953&year=2016&d=4
233,Spencer Stratford,Herts Rouleur Racing Club,1,255244,7446,Eastern,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=255244&year=2016&d=4
233,Mark Vooght,Stevenage CC,1,174829,3521,Eastern,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=174829&year=2016&d=4
233,Patrick Wightman,Cycling Club Hackney,1,373712,2718,Eastern,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=373712&year=2016&d=4
233,Thomas Willan,East London Velo,1,421194,918,Eastern,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=421194&year=2016&d=4
1,Lee Hill,BodyTorq Racing,37,266131,7591,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=266131&year=2016&d=4
2,Martin Phillips,Cyclesport International RT,36,224085,1200,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=224085&year=2016&d=4
2,Neil Wood,Team Chronomaster,36,261204,6433,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=261204&year=2016&d=4
4,Mark Gillmore,East Liverpool Whls,35,11710,2187,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=11710&year=2016&d=4
4,Allistair Moffat,Velo Club Cumbria,35,330460,7429,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=330460&year=2016&d=4
6,Sam Fairhurst,Bill Nickson Cycles RT,34,344042,713,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=344042&year=2016&d=4
6,George Pickering,Cyclesport International RT,34,224089,1200,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=224089&year=2016&d=4
8,Gavin Berry,Lune RCC,33,383768,2424,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=383768&year=2016&d=4
9,Richard Sagar,,31,188449,,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=188449&year=2016&d=4
10,John Charles,Bella In Sella Racing ,30,312372,6537,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=312372&year=2016&d=4
10,Nikalas Cook,Chinley Churners Cycling Club,30,53942,6675,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=53942&year=2016&d=4
10,Wayne Greenhalgh,Champion System VCUK Racing Team,30,102771,1604,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=102771&year=2016&d=4
10,Gary Scott,Onimpex Bio Racer RT,30,405544,1152,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=405544&year=2016&d=4
10,Rob Weir,Ilkley Cycling Club,30,396625,5822,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=396625&year=2016&d=4
15,John Crook,Liverpool Mercury (Dolan) CC,29,40910,2440,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=40910&year=2016&d=4
16,David Price,Chorlton Velo,28,379812,1538,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=379812&year=2016&d=4
17,Aidan Holgate,North Lancashire RC,27,136325,3235,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=136325&year=2016&d=4
17,Robert Patchett,THR Racing,27,136855,6655,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=136855&year=2016&d=4
17,Robert Seddon,Chorley Cycling Club,27,176943,6029,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=176943&year=2016&d=4
17,Stephen Shawmarsh-Smith,Brixton Cycles Club,27,542823,806,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=542823&year=2016&d=4
21,Ian Kendall,Liverpool Century RC,26,35811,919,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=35811&year=2016&d=4
21,Kieran Lacey,Lakes RC,26,426500,1867,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=426500&year=2016&d=4
21,Chris Spencer,Onimpex Bio Racer RT,26,28513,1152,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=28513&year=2016&d=4
24,Rowan Elliott,VC St Raphael,25,6604,2933,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=6604&year=2016&d=4
24,Andrew Gates,Airevalley Solutions Race Team,25,51125,7307,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=51125&year=2016&d=4
24,Dave Powell,Horwich CC,25,169425,178,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=169425&year=2016&d=4
24,Neil Withington,VC St Raphael,25,16804,2933,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=16804&year=2016&d=4
28,Phil Guest,,24,169420,,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=169420&year=2016&d=4
29,Isaac Appleby,Clay Cross Road Team,23,177393,5462,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=177393&year=2016&d=4
29,Leon Barnes,Lune RCC,23,353098,2424,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=353098&year=2016&d=4
29,Tom Ford,Audlem Cycling Club,23,312461,1457,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=312461&year=2016&d=4
29,Robin Garry,Manx Viking Whls CC,23,37668,507,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=37668&year=2016&d=4
29,Jonathan Wong,Salt Ayre Cog Set,23,107572,914,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=107572&year=2016&d=4
34,Stephen Clark,,22,44471,,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=44471&year=2016&d=4
34,Jerry Cross,Manchester Wheelers Club,22,63025,2606,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=63025&year=2016&d=4
34,Matthew Doheny,Lancashire RC,22,261536,2104,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=261536&year=2016&d=4
34,Matthew Ellis,Weaver Valley CC,22,498492,2207,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=498492&year=2016&d=4
34,Andrew Parker,Lune RCC,22,136451,2424,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=136451&year=2016&d=4
39,Paul Ashworth,East Lancashire RC,21,536456,2859,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=536456&year=2016&d=4
39,Richard Bickley,Border City Wheelers CC,21,27851,1317,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=27851&year=2016&d=4
39,Steve Davies,Onimpex Bio Racer RT,21,16177,1152,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=16177&year=2016&d=4
39,Samuel Monkhouse,Salt Ayre Cog Set,21,103994,914,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=103994&year=2016&d=4
39,Jack Payne,Sportcity Velo,21,121585,317,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=121585&year=2016&d=4
39,Darren Young,Bill Nickson Cycles RT,21,69205,713,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=69205&year=2016&d=4
45,Sean McColville,Honister '92,20,4353,2367,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=4353&year=2016&d=4
46,Martin Jalowiec,North Cheshire Clarion,19,267234,2985,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=267234&year=2016&d=4
46,Sam Mansfield,Manchester Bicycle Club,19,33384,7263,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=33384&year=2016&d=4
46,Christopher Pickles,Garstang Cycling Club,19,208034,3557,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=208034&year=2016&d=4
46,Karl Smith,Bott Cycle Team,19,270330,6431,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=270330&year=2016&d=4
50,George Boardman,Birkenhead North End CC,18,541827,371,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=541827&year=2016&d=4
50,Richard Butler,Kendal Cycle Club,18,446366,7356,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=446366&year=2016&d=4
50,Andrew Gorton,East Lancashire RC,18,305519,2859,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=305519&year=2016&d=4
50,Daniel Worrall,Mossley CRT,18,138288,1527,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=138288&year=2016&d=4
50,Tim Worthington,Horwich CC,18,218763,178,North West,2016,Male,3rd,https://www.britishcycling.org.uk/points?person_id=218763&year=2016&d=4
