secs, cad, hr, km, kph, nm,distance, alt,lat,lon, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
,,,,,,5.08313,34.5,48.433231,-123.342927,,1.56113,,,,,,,,,,,
,,,,,,5.08991,34.6,48.433292,-123.342924,,1.584,,,,,,,,,,,
,,,,,,5.09593,34.7,48.433346,-123.34292,,1.51209,,,,,,,,,,,
,,,,,,5.10171,34.7,48.433398,-123.342917,,1.39003,,,,,,,,,,,
,,,,,,5.10685,34.8,48.433444,-123.34291,,1.46827,,,,,,,,,,,
,,,,,,5.11142,34.8,48.433484,-123.342896,,1.24893,,,,,,,,,,,
,,,,,,5.12003,34.7,48.433528,-123.3428,,1.02699,,,,,,,,,,,
,,,,,,5.14379,34.4,48.43353,-123.342478,,0.701055,,,,,,,,,,,
,,,,,,5.19183,33.6,48.433503,-123.341828,,0.330189,,,,,,,,,,,
,,,,,,5.25478,32.5,48.433473,-123.340976,,0.0509759,,,,,,,,,,,
,,,,,,5.31444,31.5,48.433452,-123.340168,,-0.243115,,,,,,,,,,,
,,,,,,5.32087,31.4,48.433448,-123.340081,,-0.545891,,,,,,,,,,,
,,,,,,5.34317,31,48.433466,-123.33978,,-0.89163,,,,,,,,,,,
,,,,,,5.3476,31,48.433487,-123.339729,,-0.89163,,,,,,,,,,,
,,,,,,5.36757,31,48.433647,-123.339606,,-1.08615,,,,,,,,,,,
,,,,,,5.38596,31.1,48.433812,-123.339589,,-1.03177,,,,,,,,,,,
,,,,,,5.40453,31.3,48.433979,-123.339596,,-0.807937,,,,,,,,,,,
,,,,,,5.42135,31.6,48.434129,-123.339625,,-0.503256,,,,,,,,,,,
,,,,,,5.43699,31.9,48.434253,-123.339725,,-0.144916,,,,,,,,,,,
,,,,,,5.44253,31.9,48.434302,-123.339739,,0.0298365,,,,,,,,,,,
,,,,,,5.45426,32.1,48.434407,-123.339754,,0.367996,,,,,,,,,,,
,,,,,,5.46027,32.2,48.434461,-123.339758,,0.689761,,,,,,,,,,,
,,,,,,5.46652,32.3,48.434517,-123.339764,,1.02935,,,,,,,,,,,
,,,,,,5.4732,32.3,48.434577,-123.33977,,1.02935,,,,,,,,,,,
,,,,,,5.48032,32.4,48.434641,-123.339772,,1.16984,,,,,,,,,,,
,,,,,,5.50824,32.7,48.434892,-123.339762,,1.22291,,,,,,,,,,,
,,,,,,5.5148,32.8,48.434951,-123.339761,,1.26767,,,,,,,,,,,
,,,,,,5.52136,32.9,48.43501,-123.339759,,1.24165,,,,,,,,,,,
,,,,,,5.52805,32.9,48.43507,-123.339753,,1.04981,,,,,,,,,,,
,,,,,,5.53472,33,48.43513,-123.339754,,1.19969,,,,,,,,,,,
,,,,,,5.56155,33.2,48.435371,-123.339738,,1.10371,,,,,,,,,,,
,,,,,,5.56489,33.3,48.4354,-123.33975,,1.23642,,,,,,,,,,,
,,,,,,5.5692,33.4,48.435411,-123.339806,,1.30832,,,,,,,,,,,
,,,,,,5.57834,33.3,48.435329,-123.339797,,1.19894,,,,,,,,,,,
,,,,,,5.58304,33.2,48.435287,-123.33979,,0.845625,,,,,,,,,,,
,,,,,,5.59939,33,48.43514,-123.339797,,0.615878,,,,,,,,,,,
,,,,,,5.63267,32.7,48.434841,-123.339816,,0.373308,,,,,,,,,,,
,,,,,,5.67915,32.2,48.434423,-123.339814,,0.113345,,,,,,,,,,,
,,,,,,5.69198,32,48.43431,-123.339779,,-0.0425688,,,,,,,,,,,
,,,,,,5.69797,31.9,48.434273,-123.33972,,-0.359408,,,,,,,,,,,
,,,,,,5.70434,31.7,48.434247,-123.339643,,-0.747739,,,,,,,,,,,
,,,,,,5.71075,31.6,48.434223,-123.339564,,-1.20279,,,,,,,,,,,
,,,,,,5.71786,31.5,48.434209,-123.33947,,-1.57558,,,,,,,,,,,
,,,,,,5.7253,31.4,48.4342,-123.33937,,-1.60051,,,,,,,,,,,
,,,,,,5.73333,31.3,48.434191,-123.339262,,-1.51221,,,,,,,,,,,
,,,,,,5.7701,31,48.434159,-123.338766,,-1.47151,,,,,,,,,,,
,,,,,,5.78926,30.9,48.434146,-123.338507,,-1.43355,,,,,,,,,,,
,,,,,,5.79903,30.9,48.434139,-123.338375,,-1.32597,,,,,,,,,,,
,,,,,,5.80903,30.8,48.434131,-123.33824,,-1.27006,,,,,,,,,,,
,,,,,,5.81856,30.7,48.434127,-123.338111,,-1.20806,,,,,,,,,,,
,,,,,,5.82786,30.6,48.434125,-123.337985,,-1.00184,,,,,,,,,,,
,,,,,,5.83723,30.5,48.434124,-123.337858,,-0.952558,,,,,,,,,,,
,,,,,,5.86287,30.1,48.434138,-123.337511,,-0.967822,,,,,,,,,,,
,,,,,,5.87686,30,48.434188,-123.337337,,-0.904989,,,,,,,,,,,
,,,,,,5.89651,30,48.434347,-123.337221,,-0.780462,,,,,,,,,,,
,,,,,,5.91987,30.3,48.434557,-123.337231,,-0.570453,,,,,,,,,,,
,,,,,,5.9285,30.4,48.434634,-123.337246,,-0.402436,,,,,,,,,,,
,,,,,,5.98328,31.1,48.435125,-123.337307,,-0.274656,,,,,,,,,,,
,,,,,,6.01553,31.4,48.435415,-123.337314,,-0.0816286,,,,,,,,,,,
,,,,,,6.02378,31.5,48.435489,-123.337322,,0.14455,,,,,,,,,,,
,,,,,,6.02557,31.6,48.435497,-123.337343,,0.811857,,,,,,,,,,,
,,,,,,6.02921,31.6,48.435468,-123.337366,,0.918579,,,,,,,,,,,
,,,,,,6.03233,31.5,48.43544,-123.337365,,0.753444,,,,,,,,,,,
,,,,,,6.03644,31.5,48.435403,-123.337366,,0.824927,,,,,,,,,,,
,,,,,,6.04156,31.4,48.435357,-123.337369,,0.629606,,,,,,,,,,,
,,,,,,6.04768,31.4,48.435302,-123.337371,,0.501195,,,,,,,,,,,
,,,,,,6.05424,31.3,48.435243,-123.337372,,0.232946,,,,,,,,,,,
,,,,,,6.09195,30.9,48.434904,-123.337356,,-0.000896352,,,,,,,,,,,
,,,,,,6.13257,30.5,48.434539,-123.337378,,-0.192395,,,,,,,,,,,
,,,,,,6.16493,30.1,48.434248,-123.337385,,-0.437216,,,,,,,,,,,
,,,,,,6.17629,29.9,48.434162,-123.337302,,-1.17311,,,,,,,,,,,
,,,,,,6.19236,29.6,48.434126,-123.337091,,-1.35975,,,,,,,,,,,
,,,,,,6.19865,29.5,48.434113,-123.337008,,-1.1976,,,,,,,,,,,
,,,,,,6.23835,28.8,48.434069,-123.336474,,-1.37393,,,,,,,,,,,
,,,,,,6.30288,28.1,48.434033,-123.335601,,-1.28708,,,,,,,,,,,
,,,,,,6.3105,28.1,48.434028,-123.335498,,-1.28708,,,,,,,,,,,
,,,,,,6.3182,28.1,48.434023,-123.335394,,-1.13466,,,,,,,,,,,
,,,,,,6.32572,28.1,48.434021,-123.335292,,-1.0286,,,,,,,,,,,
,,,,,,6.33319,28,48.434025,-123.335191,,-1.06409,,,,,,,,,,,
,,,,,,6.33984,28,48.434045,-123.335106,,-0.940485,,,,,,,,,,,
,,,,,,6.3525,28,48.434136,-123.335003,,-0.764355,,,,,,,,,,,
,,,,,,6.37355,28.1,48.434325,-123.334986,,-0.530209,,,,,,,,,,,
,,,,,,6.40931,28.1,48.434646,-123.334957,,-0.37127,,,,,,,,,,,
,,,,,,6.4539,28.3,48.435047,-123.334949,,-0.150092,,,,,,,,,,,
,,,,,,6.48017,28.5,48.435283,-123.334934,,0.0345294,,,,,,,,,,,
,,,,,,6.48357,28.5,48.435313,-123.334925,,0.0345294,,,,,,,,,,,
,,,,,,6.48629,28.6,48.435337,-123.334932,,0.402422,,,,,,,,,,,
,,,,,,6.48877,28.6,48.435357,-123.334947,,0.402422,,,,,,,,,,,
,,,,,,6.49024,28.6,48.435367,-123.33496,,0.536387,,,,,,,,,,,
,,,,,,6.49827,28.5,48.435298,-123.334992,,0.411814,,,,,,,,,,,
,,,,,,6.50273,28.5,48.435258,-123.334987,,0.411814,,,,,,,,,,,
,,,,,,6.51329,28.4,48.435163,-123.334987,,0.26965,,,,,,,,,,,
,,,,,,6.5192,28.4,48.43511,-123.334993,,0.26965,,,,,,,,,,,
,,,,,,6.56229,28.2,48.434723,-123.335023,,0.178385,,,,,,,,,,,
,,,,,,6.5683,28.2,48.434669,-123.335024,,0.102239,,,,,,,,,,,
,,,,,,6.58622,28.1,48.434508,-123.335035,,0.0464379,,,,,,,,,,,
,,,,,,6.59278,28.1,48.434449,-123.335037,,-0.321455,,,,,,,,,,,
,,,,,,6.60426,28.1,48.434346,-123.335047,,-0.321455,,,,,,,,,,,
,,,,,,6.60994,28.1,48.434295,-123.335051,,-0.321455,,,,,,,,,,,
,,,,,,6.61516,28.1,48.434248,-123.335053,,-0.196882,,,,,,,,,,,
,,,,,,6.61962,28.1,48.434208,-123.335057,,-0.196882,,,,,,,,,,,
,,,,,,6.62344,28,48.434174,-123.335064,,-0.364289,,,,,,,,,,,
,,,,,,6.63221,28,48.434097,-123.33509,,-0.364289,,,,,,,,,,,
,,,,,,6.63234,28,48.434098,-123.335089,,-0.317874,,,,,,,,,,,
,,,,,,6.63234,28,48.434098,-123.335089,,-0.317874,,,,,,,,,,,
,,,,,,6.63234,28,48.434098,-123.335089,,-0.262073,,,,,,,,,,,
,,,,,,6.63258,28,48.4341,-123.335088,,-0.262073,,,,,,,,,,,
,,,,,,6.63465,28,48.434093,-123.335114,,-0.262073,,,,,,,,,,,
,,,,,,6.6383,28,48.434085,-123.335162,,-0.262073,,,,,,,,,,,
,,,,,,6.65535,28.1,48.43406,-123.33539,,-0.203418,,,,,,,,,,,
,,,,,,6.66012,28.1,48.434044,-123.33545,,-0.203418,,,,,,,,,,,
,,,,,,6.67029,28.1,48.433984,-123.335554,,0.0586544,,,,,,,,,,,
,,,,,,6.69085,28.1,48.433803,-123.335611,,0.0586544,,,,,,,,,,,
,,,,,,6.69821,28.1,48.433737,-123.335618,,0.0586544,,,,,,,,,,,
,,,,,,6.73672,27.9,48.433391,-123.335641,,0.00672093,,,,,,,,,,,
,,,,,,6.76353,27.7,48.43315,-123.335654,,-0.0678638,,,,,,,,,,,
,,,,,,6.80168,27.3,48.432807,-123.335664,,-0.172721,,,,,,,,,,,
,,,,,,6.81372,27.2,48.4327,-123.335689,,-0.255778,,,,,,,,,,,
,,,,,,6.81372,27.2,48.4327,-123.335689,,-0.255778,,,,,,,,,,,
,,,,,,6.81557,27.2,48.432684,-123.335696,,-0.314432,,,,,,,,,,,
,,,,,,6.82793,27.3,48.432625,-123.335838,,-0.233533,,,,,,,,,,,
,,,,,,6.85,27.7,48.432631,-123.336137,,-0.052289,,,,,,,,,,,
,,,,,,6.88501,28.1,48.432656,-123.33661,,0.0619723,,,,,,,,,,,
,,,,,,6.89202,28.1,48.432658,-123.336705,,0.0619723,,,,,,,,,,,
,,,,,,6.89844,28.1,48.432657,-123.336792,,0.113906,,,,,,,,,,,
,,,,,,6.90528,28.2,48.432634,-123.336878,,0.334669,,,,,,,,,,,
,,,,,,6.91221,28.1,48.432589,-123.336943,,0.295242,,,,,,,,,,,
,,,,,,6.93092,28.1,48.432423,-123.336984,,0.378299,,,,,,,,,,,
,,,,,,6.94143,28,48.432329,-123.336969,,0.283158,,,,,,,,,,,
,,,,,,6.94684,28,48.432284,-123.336997,,0.283158,,,,,,,,,,,
,,,,,,6.95186,28,48.43232,-123.337038,,0.202259,,,,,,,,,,,
,,,,,,6.96399,28.1,48.432428,-123.337015,,0.103466,,,,,,,,,,,
,,,,,,6.99616,28.2,48.432715,-123.33696,,0.0202898,,,,,,,,,,,
,,,,,,7.03679,28.4,48.43308,-123.336934,,0.0695128,,,,,,,,,,,
,,,,,,7.07884,28.6,48.433458,-123.336916,,0.117072,,,,,,,,,,,
,,,,,,7.09225,28.7,48.433578,-123.336898,,0.0454684,,,,,,,,,,,
,,,,,,7.09493,28.7,48.433602,-123.336895,,0.189753,,,,,,,,,,,
,,,,,,7.0954,28.7,48.433606,-123.336893,,0.189753,,,,,,,,,,,
,,,,,,7.09682,28.7,48.433614,-123.336908,,0.284894,,,,,,,,,,,
,,,,,,7.09875,28.8,48.433607,-123.336932,,0.801913,,,,,,,,,,,
,,,,,,7.10196,28.8,48.433581,-123.336951,,0.801913,,,,,,,,,,,
,,,,,,7.11564,28.6,48.433458,-123.336948,,0.573249,,,,,,,,,,,
,,,,,,7.14145,28.5,48.433226,-123.336958,,0.503416,,,,,,,,,,,
,,,,,,7.17884,28.3,48.43289,-123.336979,,0.400708,,,,,,,,,,,
,,,,,,7.19787,28.2,48.432719,-123.336969,,0.300596,,,,,,,,,,,
,,,,,,7.20228,28.2,48.432684,-123.336941,,0.226021,,,,,,,,,,,
,,,,,,7.21746,28.1,48.43261,-123.336768,,0.160171,,,,,,,,,,,
,,,,,,7.24038,27.9,48.432597,-123.336458,,0.072899,,,,,,,,,,,
,,,,,,7.24658,27.9,48.432598,-123.336374,,0.072899,,,,,,,,,,,
,,,,,,7.26989,27.5,48.4326,-123.336058,,-0.615684,,,,,,,,,,,
,,,,,,7.27617,27.4,48.432597,-123.335973,,-0.77492,,,,,,,,,,,
,,,,,,7.28245,27.3,48.432596,-123.335888,,-0.788144,,,,,,,,,,,
,,,,,,7.28894,27.2,48.432598,-123.3358,,-0.903331,,,,,,,,,,,
,,,,,,7.29529,27.1,48.432613,-123.335717,,-1.00741,,,,,,,,,,,
,,,,,,7.30835,27.1,48.432709,-123.335615,,-0.954857,,,,,,,,,,,
,,,,,,7.33057,27.4,48.432908,-123.335588,,-0.819826,,,,,,,,,,,
,,,,,,7.33891,27.5,48.432983,-123.335584,,-0.634142,,,,,,,,,,,
,,,,,,7.39463,27.9,48.433483,-123.335534,,-0.475082,,,,,,,,,,,
,,,,,,7.43027,28,48.433803,-123.335508,,-0.447019,,,,,,,,,,,
,,,,,,7.44561,28.1,48.433941,-123.335511,,-0.210293,,,,,,,,,,,
,,,,,,7.4505,28.1,48.433972,-123.335558,,-0.051057,,,,,,,,,,,
,,,,,,7.46703,28.2,48.434016,-123.335772,,0.16888,,,,,,,,,,,
,,,,,,7.47325,28.2,48.434026,-123.335855,,0.322814,,,,,,,,,,,
,,,,,,7.5016,28.5,48.434053,-123.336237,,0.586228,,,,,,,,,,,
,,,,,,7.54592,29.2,48.434084,-123.336836,,0.744149,,,,,,,,,,,
,,,,,,7.60842,30.3,48.434113,-123.337682,,0.785126,,,,,,,,,,,
,,,,,,7.61654,30.4,48.434114,-123.337792,,0.788504,,,,,,,,,,,
,,,,,,7.65075,30.7,48.43407,-123.338251,,0.804398,,,,,,,,,,,
,,,,,,7.66395,30.5,48.433956,-123.338301,,0.624843,,,,,,,,,,,
,,,,,,7.67908,30.3,48.43382,-123.338304,,0.427442,,,,,,,,,,,
,,,,,,7.69387,30,48.433687,-123.338299,,0.224651,,,,,,,,,,,
,,,,,,7.72535,29.5,48.433404,-123.338312,,0.00533328,,,,,,,,,,,
,,,,,,7.76018,29.2,48.433091,-123.338329,,-0.0808078,,,,,,,,,,,
,,,,,,7.77723,29.1,48.432938,-123.338344,,-0.245314,,,,,,,,,,,
,,,,,,7.78225,29.1,48.432983,-123.338338,,-0.403235,,,,,,,,,,,
,,,,,,7.80116,29.2,48.433153,-123.338331,,-0.52636,,,,,,,,,,,
,,,,,,7.80753,29.2,48.43321,-123.338323,,-0.649572,,,,,,,,,,,
,,,,,,7.84402,29.7,48.433538,-123.338305,,-0.600253,,,,,,,,,,,
,,,,,,7.89037,30.5,48.433954,-123.338267,,-0.276132,,,,,,,,,,,
,,,,,,7.90301,30.7,48.434067,-123.338286,,0.0142981,,,,,,,,,,,
,,,,,,7.91551,30.9,48.434135,-123.338421,,0.377029,,,,,,,,,,,
,,,,,,7.94671,31.1,48.434218,-123.338825,,0.599945,,,,,,,,,,,
,,,,,,7.95597,31.1,48.434225,-123.33895,,0.686086,,,,,,,,,,,
,,,,,,7.9843,31.4,48.434243,-123.339333,,0.850648,,,,,,,,,,,
,,,,,,7.99967,31.6,48.434209,-123.339535,,0.980732,,,,,,,,,,,
,,,,,,8.008,31.6,48.434153,-123.33961,,0.92785,,,,,,,,,,,
,,,,,,8.02323,31.5,48.43402,-123.339659,,0.862166,,,,,,,,,,,
,,,,,,8.03164,31.4,48.433945,-123.339674,,0.606297,,,,,,,,,,,
,,,,,,8.03965,31.3,48.433873,-123.339669,,0.308894,,,,,,,,,,,
,,,,,,8.04734,31.2,48.433804,-123.339663,,0.0205835,,,,,,,,,,,
,,,,,,8.05546,31.1,48.433731,-123.33966,,-0.262505,,,,,,,,,,,
,,,,,,8.06315,31,48.433662,-123.339652,,-0.456557,,,,,,,,,,,
,,,,,,8.07016,31,48.433599,-123.339652,,-0.456557,,,,,,,,,,,
,,,,,,8.07752,30.9,48.433534,-123.339671,,-0.69829,,,,,,,,,,,
,,,,,,8.08472,31,48.433483,-123.339731,,-0.689369,,,,,,,,,,,
,,,,,,8.09751,31.2,48.433457,-123.3399,,-0.533108,,,,,,,,,,,
,,,,,,8.11897,31.5,48.433471,-123.34019,,-0.327575,,,,,,,,,,,
,,,,,,8.12726,31.7,48.433477,-123.340302,,0.0325509,,,,,,,,,,,
,,,,,,8.17725,32.5,48.433517,-123.340977,,0.317332,,,,,,,,,,,
,,,,,,8.18559,32.7,48.433518,-123.34109,,0.687333,,,,,,,,,,,
,,,,,,8.19385,32.8,48.433519,-123.341202,,0.931493,,,,,,,,,,,
,,,,,,8.20271,32.9,48.433521,-123.341322,,1.17436,,,,,,,,,,,
,,,,,,8.21122,33.1,48.433527,-123.341437,,1.40937,,,,,,,,,,,
,,,,,,8.25233,33.8,48.433552,-123.341993,,1.71545,,,,,,,,,,,
,,,,,,8.30056,34.6,48.433571,-123.342646,,1.74235,,,,,,,,,,,
,,,,,,8.31665,34.8,48.433576,-123.342864,,1.71036,,,,,,,,,,,
,,,,,,8.34192,35.1,48.433588,-123.343206,,1.68925,,,,,,,,,,,
,,,,,,8.39445,35.4,48.433624,-123.343916,,1.5051,,,,,,,,,,,
,,,,,,8.43975,35.9,48.433647,-123.344529,,1.45547,,,,,,,,,,,
,,,,,,8.46122,36.3,48.433646,-123.34482,,1.4019,,,,,,,,,,,
,,,,,,8.46585,36.3,48.43362,-123.344869,,1.28089,,,,,,,,,,,
,,,,,,8.47033,36.3,48.433588,-123.344906,,1.16797,,,,,,,,,,,
,,,,,,8.47279,36.3,48.433572,-123.344929,,0.93297,,,,,,,,,,,
,,,,,,8.47279,36.3,48.433572,-123.344929,,0.762711,,,,,,,,,,,
,,,,,,8.47279,36.3,48.433572,-123.344929,,0.596813,,,,,,,,,,,
,,,,,,8.47313,36.3,48.433569,-123.34493,,0.472534,,,,,,,,,,,
,,,,,,8.47313,36.3,48.433569,-123.34493,,0.353801,,,,,,,,,,,
,,,,,,8.47332,36.3,48.433568,-123.344932,,0.296695,,,,,,,,,,,
,,,,,,8.47332,36.3,48.433568,-123.344932,,0.186313,,,,,,,,,,,
,,,,,,8.47332,36.3,48.433568,-123.344932,,-1.14E-14,,,,,,,,,,,
,,,,,,8.48933,36.3,48.433431,-123.344999,,-1.14E-14,,,,,,,,,,,
,,,,,,8.51727,36,48.433182,-123.34505,,-0.107365,,,,,,,,,,,
,,,,,,8.52429,35.9,48.433119,-123.345056,,-0.24983,,,,,,,,,,,
,,,,,,8.53153,35.8,48.433054,-123.34506,,-0.388072,,,,,,,,,,,
,,,,,,8.53876,35.7,48.432989,-123.345057,,-0.526365,,,,,,,,,,,
,,,,,,8.57301,35.3,48.432681,-123.34505,,-0.643147,,,,,,,,,,,
,,,,,,8.58037,35.3,48.432615,-123.345057,,-0.643147,,,,,,,,,,,
,,,,,,8.58683,35.2,48.432557,-123.345063,,-0.797838,,,,,,,,,,,
,,,,,,8.5933,35.1,48.432499,-123.34507,,-0.952399,,,,,,,,,,,
,,,,,,8.59966,35.1,48.432442,-123.345077,,-0.952399,,,,,,,,,,,
,,,,,,8.63954,34.7,48.432087,-123.345154,,-1.0527,,,,,,,,,,,
,,,,,,8.64858,34.8,48.432094,-123.345276,,-0.834646,,,,,,,,,,,
,,,,,,8.65753,34.9,48.432113,-123.345394,,-0.580556,,,,,,,,,,,
,,,,,,8.68208,35.1,48.432146,-123.345723,,-0.360844,,,,,,,,,,,
,,,,,,8.68634,35.1,48.432152,-123.34578,,-0.222552,,,,,,,,,,,
,,,,,,8.69072,35.1,48.432156,-123.345839,,-0.10577,,,,,,,,,,,
,,,,,,8.69501,35.1,48.432159,-123.345897,,-0.10577,,,,,,,,,,,
,,,,,,8.69889,35.2,48.432164,-123.345949,,0.306882,,,,,,,,,,,
,,,,,,8.7166,35.3,48.432185,-123.346187,,0.517896,,,,,,,,,,,
,,,,,,8.7216,35.4,48.432164,-123.346247,,0.717702,,,,,,,,,,,
,,,,,,8.72453,35.3,48.432146,-123.346218,,0.476683,,,,,,,,,,,
,,,,,,8.73518,35.2,48.432133,-123.346075,,0.272091,,,,,,,,,,,
,,,,,,8.74064,35.2,48.432132,-123.346001,,0.160465,,,,,,,,,,,
,,,,,,8.78192,34.9,48.432105,-123.345443,,0.00631726,,,,,,,,,,,
,,,,,,8.8037,34.7,48.432081,-123.34515,,-0.0855049,,,,,,,,,,,
,,,,,,8.80844,34.7,48.432056,-123.345098,,-0.0855049,,,,,,,,,,,
,,,,,,8.81928,34.6,48.431959,-123.345084,,-0.177796,,,,,,,,,,,
,,,,,,8.83797,34.4,48.431791,-123.345092,,-0.542766,,,,,,,,,,,
,,,,,,8.85734,34.2,48.431617,-123.345106,,-0.702442,,,,,,,,,,,
,,,,,,8.87988,34,48.431415,-123.34508,,-0.990967,,,,,,,,,,,
,,,,,,8.88584,33.9,48.431373,-123.34503,,-0.817676,,,,,,,,,,,
,,,,,,8.89162,33.7,48.431351,-123.344959,,-1.06971,,,,,,,,,,,
,,,,,,8.89734,33.6,48.431345,-123.344882,,-1.24453,,,,,,,,,,,
,,,,,,8.90376,33.5,48.431344,-123.344795,,-1.32762,,,,,,,,,,,
,,,,,,8.91047,33.4,48.431344,-123.344704,,-1.38474,,,,,,,,,,,
,,,,,,8.94803,32.8,48.431347,-123.344195,,-1.5445,,,,,,,,,,,
,,,,,,8.9543,32.7,48.43139,-123.34414,,-1.61167,,,,,,,,,,,
,,,,,,8.96021,32.8,48.431439,-123.344109,,-1.33543,,,,,,,,,,,
,,,,,,8.97883,32.9,48.431606,-123.34409,,-1.17851,,,,,,,,,,,
,,,,,,8.98561,33,48.431667,-123.34409,,-0.942363,,,,,,,,,,,
,,,,,,9.02809,33.5,48.432049,-123.344082,,-0.656635,,,,,,,,,,,
,,,,,,9.08038,34,48.432519,-123.34406,,-0.215072,,,,,,,,,,,
,,,,,,9.09573,34.2,48.432657,-123.344057,,0.0900736,,,,,,,,,,,
,,,,,,9.10007,34.3,48.432696,-123.344053,,0.475905,,,,,,,,,,,
,,,,,,9.10297,34.3,48.432722,-123.344051,,0.624848,,,,,,,,,,,
,,,,,,9.10541,34.3,48.432744,-123.34405,,0.784613,,,,,,,,,,,
,,,,,,9.10774,34.4,48.432764,-123.344059,,1.37494,,,,,,,,,,,
,,,,,,9.10916,34.4,48.432772,-123.344074,,1.20571,,,,,,,,,,,
,,,,,,9.11124,34.4,48.432757,-123.344091,,1.15201,,,,,,,,,,,
,,,,,,9.11503,34.4,48.432723,-123.344094,,1.00458,,,,,,,,,,,
,,,,,,9.11892,34.3,48.432688,-123.344094,,0.629929,,,,,,,,,,,
,,,,,,9.1246,34.2,48.432637,-123.344097,,0.358099,,,,,,,,,,,
,,,,,,9.14352,34,48.432467,-123.344109,,0.12209,,,,,,,,,,,
,,,,,,9.15731,33.9,48.432343,-123.344104,,-0.180474,,,,,,,,,,,
,,,,,,9.16421,33.8,48.432281,-123.344104,,-0.325525,,,,,,,,,,,
,,,,,,9.17055,33.7,48.432224,-123.344103,,-0.48329,,,,,,,,,,,
,,,,,,9.17722,33.6,48.432164,-123.344103,,-1.06404,,,,,,,,,,,
,,,,,,9.18313,33.6,48.432111,-123.344109,,-1.06404,,,,,,,,,,,
,,,,,,9.21871,33.2,48.431791,-123.344116,,-1.17645,,,,,,,,,,,
,,,,,,9.22495,33.1,48.431735,-123.34412,,-1.33686,,,,,,,,,,,
,,,,,,9.23129,33.1,48.431678,-123.344119,,-1.07991,,,,,,,,,,,
,,,,,,9.23741,33,48.431623,-123.344123,,-1.06703,,,,,,,,,,,
,,,,,,9.2538,32.8,48.431476,-123.344139,,-1.08338,,,,,,,,,,,
,,,,,,9.26232,32.7,48.431403,-123.344104,,-1.12828,,,,,,,,,,,
,,,,,,9.26517,32.7,48.431392,-123.344069,,-0.983228,,,,,,,,,,,
,,,,,,9.27998,32.4,48.431375,-123.34387,,-1.02812,,,,,,,,,,,
,,,,,,9.31171,31.9,48.431354,-123.343441,,-1.03577,,,,,,,,,,,
,,,,,,9.31821,31.8,48.431353,-123.343353,,-1.18977,,,,,,,,,,,
,,,,,,9.32464,31.7,48.431349,-123.343266,,-1.23279,,,,,,,,,,,
,,,,,,9.33136,31.7,48.431348,-123.343175,,-1.07238,,,,,,,,,,,
,,,,,,9.33844,31.7,48.431346,-123.343079,,-1.07238,,,,,,,,,,,
,,,,,,9.3453,31.7,48.431345,-123.342986,,-0.909053,,,,,,,,,,,
,,,,,,9.37202,31.7,48.431341,-123.342624,,-0.787014,,,,,,,,,,,
,,,,,,9.42712,31.3,48.431317,-123.341878,,-0.742206,,,,,,,,,,,
,,,,,,9.47016,31,48.431303,-123.341295,,-0.811906,,,,,,,,,,,
,,,,,,9.47702,31,48.431303,-123.341202,,-0.609249,,,,,,,,,,,
,,,,,,9.48389,30.9,48.431305,-123.341109,,-0.59737,,,,,,,,,,,
,,,,,,9.49115,30.9,48.431299,-123.341011,,-0.443372,,,,,,,,,,,
,,,,,,9.49809,30.8,48.431297,-123.340917,,-0.432069,,,,,,,,,,,
,,,,,,9.52675,30.4,48.431285,-123.340529,,-0.571648,,,,,,,,,,,
,,,,,,9.55472,29.8,48.431278,-123.34015,,-0.786137,,,,,,,,,,,
,,,,,,9.56131,29.7,48.431273,-123.340061,,-0.937885,,,,,,,,,,,
,,,,,,9.568,29.6,48.431266,-123.339971,,-1.08746,,,,,,,,,,,
,,,,,,9.57471,29.4,48.431268,-123.33988,,-1.31259,,,,,,,,,,,
,,,,,,9.58225,29.3,48.431271,-123.339778,,-1.37564,,,,,,,,,,,
,,,,,,9.58965,29.2,48.431265,-123.339678,,-1.51063,,,,,,,,,,,
,,,,,,9.59703,29,48.431256,-123.339579,,-1.63625,,,,,,,,,,,
,,,,,,9.60426,28.9,48.431254,-123.339481,,-1.77449,,,,,,,,,,,
,,,,,,9.61055,28.8,48.431258,-123.339396,,-1.78943,,,,,,,,,,,
,,,,,,9.617,28.7,48.431252,-123.339309,,-1.80481,,,,,,,,,,,
,,,,,,9.62314,28.7,48.431248,-123.339226,,-1.59032,,,,,,,,,,,
,,,,,,9.63527,28.5,48.43124,-123.339062,,-1.60341,,,,,,,,,,,
,,,,,,9.6473,28.4,48.431241,-123.338899,,-1.53699,,,,,,,,,,,
,,,,,,9.65387,28.3,48.431243,-123.33881,,-1.39147,,,,,,,,,,,
,,,,,,9.66096,28.3,48.431246,-123.338714,,-1.25872,,,,,,,,,,,
,,,,,,9.66805,28.2,48.431247,-123.338618,,-1.2649,,,,,,,,,,,
,,,,,,9.6755,28.2,48.431247,-123.338517,,-0.993619,,,,,,,,,,,
,,,,,,9.6836,28.1,48.43126,-123.338409,,-0.978863,,,,,,,,,,,
,,,,,,9.70876,27.9,48.431257,-123.338068,,-0.899293,,,,,,,,,,,
,,,,,,9.75255,27.6,48.43124,-123.337475,,-0.812842,,,,,,,,,,,
